transaction_id,timestamp,country,card_brand,amount,currency,device,provider,status,error_code,latency_ms
tx_000030,2025-09-15T04:58:38.645469Z,NO,visa,35.47,EUR,mobile,B,approved,,395
tx_000031,2025-09-24T15:44:59.645469Z,ES,mastercard,22.23,EUR,desktop,A,approved,,322
tx_000032,2025-08-16T03:59:18.645469Z,IT,visa,45.7,EUR,mobile,A,approved,,510
tx_000033,2025-12-05T22:31:28.645469Z,PL,amex,27.92,EUR,desktop,B,approved,,230
tx_000034,2025-10-29T22:07:30.645469Z,FR,visa,62.9,EUR,desktop,B,approved,,390
tx_000035,2025-08-22T04:38:33.645469Z,IT,visa,122.74,EUR,mobile,C,approved,,582
tx_000036,2025-12-06T21:43:49.645469Z,FR,mastercard,21.1,EUR,mobile,B,approved,,299
tx_000037,2025-12-02T13:19:16.645469Z,FR,visa,56.48,EUR,desktop,B,declined,invalid_card_number,367
tx_000038,2025-10-16T22:38:55.645469Z,MT,mastercard,126.78,EUR,mobile,A,approved,,535
tx_000039,2025-12-14T22:34:46.645469Z,FR,mastercard,51.64,EUR,mobile,A,approved,,354
tx_000040,2025-08-31T16:55:48.645469Z,ES,mastercard,42.39,EUR,mobile,B,approved,,262
tx_000041,2025-06-23T00:26:26.645469Z,MT,mastercard,24.04,EUR,mobile,C,approved,,549
tx_000042,2025-11-29T05:54:08.645469Z,DE,visa,49.5,EUR,mobile,A,approved,,318
tx_000043,2025-10-12T06:22:47.645469Z,NO,visa,41.7,EUR,mobile,C,approved,,704
tx_000044,2025-06-27T01:00:45.645469Z,NL,visa,64.72,EUR,desktop,A,approved,,414
tx_000045,2025-07-02T00:15:28.645469Z,NL,visa,35.32,EUR,desktop,B,approved,,184
tx_000046,2025-10-31T19:22:59.645469Z,ES,mastercard,92.01,EUR,mobile,A,approved,,343
tx_000047,2025-09-05T06:36:13.645469Z,IT,mastercard,18.11,EUR,mobile,B,approved,,432
tx_000048,2025-10-27T14:48:27.645469Z,NO,mastercard,56.16,EUR,mobile,A,approved,,273
tx_000049,2025-10-16T16:07:15.645469Z,DE,visa,40.57,EUR,desktop,C,approved,,315
tx_000050,2025-09-18T16:27:08.645469Z,ES,visa,27.01,EUR,desktop,A,approved,,605
tx_000051,2025-08-04T19:12:22.645469Z,PL,mastercard,31.88,EUR,mobile,A,approved,,367
tx_000052,2025-10-31T13:20:25.645469Z,FR,mastercard,46.75,EUR,mobile,B,approved,,287
tx_000053,2025-10-04T22:56:13.645469Z,NO,visa,59.75,EUR,mobile,C,approved,,571
tx_000054,2025-12-09T15:26:57.645469Z,PL,visa,83.81,EUR,desktop,A,declined,suspected_fraud,207
tx_000055,2025-10-18T03:00:56.645469Z,FR,mastercard,45.54,EUR,mobile,A,approved,,576
tx_000056,2025-08-02T07:54:46.645469Z,DE,visa,40.87,EUR,mobile,A,approved,,515
tx_000057,2025-09-08T00:10:01.645469Z,NL,mastercard,20.4,EUR,desktop,A,approved,,495
tx_000058,2025-08-25T17:28:16.645469Z,NL,mastercard,98.88,EUR,mobile,B,approved,,209
tx_000059,2025-07-31T05:56:28.645469Z,IT,mastercard,15.08,EUR,desktop,C,approved,,633
tx_000060,2025-09-17T04:21:08.645469Z,SE,visa,24.96,EUR,mobile,A,approved,,562
tx_000061,2025-12-03T17:58:35.645469Z,FR,amex,17.69,EUR,mobile,C,approved,,407
tx_000062,2025-11-26T23:12:16.645469Z,SE,visa,23.26,EUR,mobile,A,approved,,448
tx_000063,2025-11-17T02:57:58.645469Z,NL,visa,5.0,EUR,mobile,A,approved,,303
tx_000064,2025-10-05T22:26:42.645469Z,MT,mastercard,68.56,EUR,desktop,A,approved,,428
tx_000065,2025-07-20T05:21:37.645469Z,DE,visa,9.78,EUR,mobile,A,approved,,245
tx_000066,2025-07-03T04:19:32.645469Z,IT,visa,19.43,EUR,mobile,A,approved,,171
tx_000067,2025-10-06T07:35:35.645469Z,PL,mastercard,54.91,EUR,mobile,A,approved,,207
tx_000068,2025-07-08T22:00:11.645469Z,MT,visa,22.54,EUR,mobile,A,approved,,416
tx_000069,2025-10-16T00:30:57.645469Z,NL,amex,36.14,EUR,mobile,C,declined,3ds_required,375
tx_000070,2025-12-06T14:51:19.645469Z,NO,mastercard,25.71,EUR,mobile,C,declined,3ds_required,452
tx_000071,2025-07-29T14:42:23.645469Z,SE,visa,39.21,EUR,mobile,B,approved,,344
tx_000072,2025-08-04T06:57:25.645469Z,ES,mastercard,37.26,EUR,mobile,C,declined,do_not_honor,412
tx_000073,2025-07-31T10:52:13.645469Z,NL,visa,26.31,EUR,desktop,B,approved,,247
tx_000074,2025-08-21T15:45:20.645469Z,NL,mastercard,18.0,EUR,mobile,B,approved,,348
tx_000075,2025-11-13T10:13:02.645469Z,ES,mastercard,63.83,EUR,mobile,A,approved,,469
tx_000076,2025-07-26T02:48:35.645469Z,FR,visa,15.3,EUR,desktop,A,declined,invalid_card_number,320
tx_000077,2025-10-31T20:21:25.645469Z,IT,visa,24.86,EUR,mobile,A,approved,,401
tx_000078,2025-06-28T09:35:21.645469Z,FR,mastercard,82.41,EUR,desktop,A,approved,,426
tx_000079,2025-07-17T09:28:03.645469Z,IT,amex,35.2,EUR,mobile,C,approved,,552
tx_000080,2025-11-16T01:09:01.645469Z,PL,amex,21.61,EUR,mobile,A,approved,,379
tx_000081,2025-11-09T03:13:21.645469Z,NO,visa,22.78,EUR,desktop,A,approved,,358
tx_000082,2025-06-18T22:37:34.645469Z,UK,amex,35.38,EUR,mobile,A,approved,,365
tx_000083,2025-10-29T21:36:08.645469Z,NL,visa,51.24,EUR,mobile,A,approved,,591
tx_000084,2025-10-22T04:21:10.645469Z,DE,mastercard,17.72,EUR,desktop,B,approved,,152
tx_000085,2025-08-13T11:10:45.645469Z,FR,mastercard,61.81,EUR,desktop,A,approved,,501
tx_000086,2025-06-26T03:55:15.645469Z,SE,visa,102.2,EUR,desktop,B,approved,,292
tx_000087,2025-06-22T10:50:13.645469Z,NL,mastercard,51.85,EUR,mobile,A,approved,,583
tx_000088,2025-10-19T16:28:03.645469Z,IT,mastercard,19.99,EUR,desktop,A,declined,suspected_fraud,405
tx_000089,2025-09-22T15:12:33.645469Z,SE,amex,38.39,EUR,mobile,A,approved,,466
tx_000090,2025-11-15T10:29:26.645469Z,IT,mastercard,61.16,EUR,mobile,B,approved,,338
tx_000091,2025-10-17T07:50:25.645469Z,NL,mastercard,78.98,EUR,desktop,A,approved,,330
tx_000092,2025-07-12T00:02:34.645469Z,SE,mastercard,8.69,EUR,desktop,A,approved,,343
tx_000093,2025-11-28T19:23:27.645469Z,MT,amex,74.93,EUR,mobile,A,approved,,536
tx_000094,2025-11-27T12:15:06.645469Z,UK,visa,13.59,EUR,mobile,C,approved,,522
tx_000095,2025-12-03T04:48:49.645469Z,SE,amex,12.68,EUR,mobile,B,approved,,465
tx_000096,2025-08-15T09:31:38.645469Z,UK,visa,101.27,EUR,desktop,A,approved,,367
tx_000097,2025-08-30T16:04:57.645469Z,PL,mastercard,19.79,EUR,mobile,C,approved,,573
tx_000098,2025-08-19T04:57:55.645469Z,SE,amex,47.08,EUR,desktop,C,approved,,657
tx_000099,2025-06-25T14:40:49.645469Z,SE,mastercard,21.81,EUR,desktop,A,approved,,245
tx_000100,2025-11-05T16:59:19.645469Z,FR,visa,78.92,EUR,mobile,C,approved,,412
tx_000101,2025-10-22T14:36:52.645469Z,FR,visa,6.41,EUR,mobile,A,approved,,475
tx_000102,2025-12-04T19:45:21.645469Z,UK,mastercard,27.74,EUR,desktop,C,approved,,603
tx_000103,2025-07-07T12:56:04.645469Z,NO,visa,435.63,EUR,mobile,B,approved,,181
tx_000104,2025-07-16T16:33:38.645469Z,UK,visa,161.12,EUR,desktop,C,approved,,591
tx_000105,2025-08-04T04:30:16.645469Z,DE,visa,51.76,EUR,mobile,B,approved,,361
tx_000106,2025-12-10T10:05:48.645469Z,SE,mastercard,44.06,EUR,mobile,B,approved,,399
tx_000107,2025-08-05T23:41:54.645469Z,IT,mastercard,25.43,EUR,mobile,A,approved,,540
tx_000108,2025-11-01T05:01:59.645469Z,SE,mastercard,25.82,EUR,mobile,A,approved,,428
tx_000109,2025-11-10T02:54:37.645469Z,IT,visa,200.17,EUR,desktop,A,declined,issuer_unavailable,431
tx_000110,2025-08-06T02:09:42.645469Z,SE,mastercard,52.89,EUR,desktop,B,approved,,490
tx_000111,2025-07-05T22:12:30.645469Z,FR,mastercard,33.36,EUR,desktop,B,approved,,420
tx_000112,2025-08-10T08:13:33.645469Z,IT,visa,63.36,EUR,mobile,A,approved,,200
tx_000113,2025-07-03T01:04:36.645469Z,FR,visa,68.84,EUR,desktop,B,approved,,190
tx_000114,2025-07-05T22:59:53.645469Z,FR,mastercard,31.65,EUR,mobile,B,approved,,249
tx_000115,2025-08-29T13:20:56.645469Z,NL,visa,26.52,EUR,mobile,B,approved,,211
tx_000116,2025-10-19T19:21:11.645469Z,UK,mastercard,83.64,EUR,mobile,B,approved,,301
tx_000117,2025-07-07T07:06:14.645469Z,SE,mastercard,142.31,EUR,mobile,A,approved,,624
tx_000118,2025-11-09T13:22:50.645469Z,DE,mastercard,24.72,EUR,mobile,B,approved,,199
tx_000119,2025-07-30T14:42:23.645469Z,FR,mastercard,11.87,EUR,mobile,C,approved,,299
tx_000120,2025-06-30T04:20:24.645469Z,SE,visa,91.15,EUR,mobile,A,approved,,407
tx_000121,2025-06-22T13:41:21.645469Z,NL,visa,51.82,EUR,desktop,C,approved,,465
tx_000122,2025-07-30T08:33:45.645469Z,MT,mastercard,34.47,EUR,mobile,A,approved,,403
tx_000123,2025-08-06T02:17:22.645469Z,DE,visa,196.9,EUR,mobile,C,approved,,524
tx_000124,2025-08-08T22:51:31.645469Z,FR,visa,19.47,EUR,desktop,A,approved,,570
tx_000125,2025-09-14T04:39:15.645469Z,MT,visa,94.97,EUR,mobile,A,approved,,466
tx_000126,2025-06-24T11:19:44.645469Z,NO,visa,112.63,EUR,mobile,B,approved,,258
tx_000127,2025-10-14T13:01:40.645469Z,MT,amex,112.38,EUR,desktop,A,declined,3ds_required,528
tx_000128,2025-09-14T12:37:24.645469Z,FR,visa,23.7,EUR,mobile,B,approved,,306
tx_000129,2025-07-30T04:14:11.645469Z,NO,mastercard,86.05,EUR,mobile,B,approved,,225
tx_000130,2025-10-25T13:47:01.645469Z,NL,visa,21.22,EUR,mobile,A,approved,,452
tx_000131,2025-11-08T21:11:43.645469Z,IT,visa,162.71,EUR,mobile,C,approved,,628
tx_000132,2025-10-25T14:52:04.645469Z,ES,mastercard,24.02,EUR,mobile,B,approved,,299
tx_000133,2025-10-23T22:46:09.645469Z,NL,mastercard,25.44,EUR,desktop,C,approved,,443
tx_000134,2025-11-29T12:51:53.645469Z,SE,visa,18.98,EUR,mobile,C,approved,,695
tx_000135,2025-08-09T08:33:11.645469Z,NO,amex,40.13,EUR,desktop,B,approved,,313
tx_000136,2025-09-04T05:56:48.645469Z,MT,visa,42.76,EUR,desktop,A,approved,,430
tx_000137,2025-08-29T06:43:43.645469Z,UK,visa,44.13,EUR,mobile,A,approved,,343
tx_000138,2025-10-27T07:04:41.645469Z,IT,mastercard,55.27,EUR,desktop,B,approved,,345
tx_000139,2025-09-09T21:41:56.645469Z,UK,visa,25.54,EUR,mobile,B,approved,,355
tx_000140,2025-06-19T21:58:50.645469Z,UK,visa,39.89,EUR,mobile,B,approved,,306
tx_000141,2025-07-22T12:57:12.645469Z,DE,visa,43.68,EUR,mobile,A,approved,,518
tx_000142,2025-06-26T15:17:57.645469Z,FR,visa,88.19,EUR,desktop,B,approved,,188
tx_000143,2025-07-10T18:54:11.645469Z,NL,visa,18.72,EUR,desktop,C,approved,,436
tx_000144,2025-11-29T09:44:19.645469Z,NL,visa,15.74,EUR,mobile,C,approved,,341
tx_000145,2025-07-21T01:42:41.645469Z,UK,visa,26.77,EUR,mobile,B,approved,,377
tx_000146,2025-11-23T16:30:14.645469Z,UK,visa,79.63,EUR,mobile,B,approved,,283
tx_000147,2025-11-15T11:53:22.645469Z,FR,visa,16.21,EUR,mobile,A,approved,,308
tx_000148,2025-12-03T05:50:19.645469Z,SE,visa,23.33,EUR,mobile,B,declined,3ds_required,161
tx_000149,2025-08-17T16:45:42.645469Z,ES,visa,36.75,EUR,mobile,A,approved,,503
tx_000150,2025-09-24T21:15:49.645469Z,SE,visa,168.68,EUR,mobile,C,approved,,649
tx_000151,2025-08-19T20:34:46.645469Z,NL,visa,85.67,EUR,mobile,B,approved,,270
tx_000152,2025-09-24T09:31:30.645469Z,PL,visa,160.54,EUR,mobile,A,approved,,562
tx_000153,2025-09-05T19:09:35.645469Z,FR,visa,16.16,EUR,desktop,C,declined,suspected_fraud,491
tx_000154,2025-08-06T08:32:30.645469Z,ES,mastercard,31.81,EUR,mobile,B,approved,,399
tx_000155,2025-09-02T12:48:46.645469Z,PL,mastercard,69.32,EUR,mobile,B,approved,,394
tx_000156,2025-11-26T09:23:06.645469Z,FR,mastercard,17.3,EUR,desktop,A,approved,,556
tx_000157,2025-11-14T04:42:11.645469Z,NO,visa,84.81,EUR,mobile,B,approved,,338
tx_000158,2025-11-08T20:29:12.645469Z,SE,visa,30.72,EUR,desktop,A,approved,,605
tx_000159,2025-11-15T03:43:57.645469Z,NO,visa,73.38,EUR,mobile,B,approved,,394
tx_000160,2025-08-12T18:01:00.645469Z,PL,mastercard,17.21,EUR,mobile,A,approved,,507
tx_000161,2025-10-07T04:30:12.645469Z,SE,visa,63.3,EUR,mobile,C,approved,,223
tx_000162,2025-07-15T07:08:25.645469Z,SE,visa,6.53,EUR,mobile,A,approved,,370
tx_000163,2025-07-04T17:02:34.645469Z,IT,visa,132.03,EUR,mobile,A,approved,,350
tx_000164,2025-08-25T07:20:27.645469Z,FR,visa,8.36,EUR,desktop,A,approved,,521
tx_000165,2025-07-07T15:55:01.645469Z,MT,visa,35.39,EUR,mobile,A,approved,,449
tx_000166,2025-09-13T12:47:26.645469Z,ES,mastercard,77.95,EUR,mobile,A,approved,,271
tx_000167,2025-07-10T00:19:28.645469Z,PL,visa,72.35,EUR,mobile,A,approved,,300
tx_000168,2025-10-12T07:09:42.645469Z,IT,visa,22.81,EUR,mobile,A,declined,suspected_fraud,302
tx_000169,2025-09-07T07:30:07.645469Z,NO,visa,73.14,EUR,mobile,A,approved,,511
tx_000170,2025-06-22T08:55:16.645469Z,FR,mastercard,103.02,EUR,mobile,C,declined,issuer_unavailable,590
tx_000171,2025-08-04T05:53:04.645469Z,NL,mastercard,18.72,EUR,mobile,A,approved,,550
tx_000172,2025-11-16T17:13:26.645469Z,UK,mastercard,110.63,EUR,desktop,A,approved,,458
tx_000173,2025-07-27T13:38:18.645469Z,SE,amex,98.28,EUR,mobile,A,approved,,550
tx_000174,2025-06-25T12:49:17.645469Z,MT,mastercard,33.83,EUR,desktop,A,approved,,523
tx_000175,2025-09-04T02:23:34.645469Z,DE,visa,31.99,EUR,desktop,A,approved,,347
tx_000176,2025-11-20T23:46:37.645469Z,SE,mastercard,18.55,EUR,mobile,C,approved,,523
tx_000177,2025-10-24T18:15:47.645469Z,UK,mastercard,67.59,EUR,mobile,B,approved,,228
tx_000178,2025-10-15T19:34:19.645469Z,IT,visa,34.54,EUR,mobile,A,declined,3ds_required,324
tx_000179,2025-10-28T08:26:21.645469Z,NL,visa,115.8,EUR,desktop,C,approved,,610
tx_000180,2025-08-28T13:22:14.645469Z,FR,amex,46.48,EUR,mobile,B,approved,,306
tx_000181,2025-10-07T20:49:32.645469Z,ES,visa,20.32,EUR,mobile,B,approved,,131
tx_000182,2025-09-01T13:38:53.645469Z,FR,visa,44.74,EUR,mobile,B,approved,,374
tx_000183,2025-07-12T05:41:17.645469Z,NO,visa,56.14,EUR,desktop,B,declined,insufficient_funds,450
tx_000184,2025-10-26T02:30:55.645469Z,FR,mastercard,33.03,EUR,mobile,C,declined,3ds_required,540
tx_000185,2025-07-22T05:28:45.645469Z,ES,mastercard,39.03,EUR,mobile,A,approved,,481
tx_000186,2025-08-29T01:24:25.645469Z,ES,visa,104.82,EUR,mobile,A,approved,,568
tx_000187,2025-09-28T12:04:32.645469Z,SE,mastercard,77.7,EUR,mobile,B,approved,,369
tx_000188,2025-08-24T07:42:41.645469Z,NL,mastercard,128.94,EUR,desktop,A,approved,,392
tx_000189,2025-11-26T20:43:06.645469Z,FR,mastercard,100.44,EUR,desktop,B,declined,do_not_honor,543
tx_000190,2025-08-12T13:55:02.645469Z,UK,visa,73.09,EUR,mobile,A,approved,,388
tx_000191,2025-07-21T04:03:23.645469Z,UK,visa,70.1,EUR,mobile,B,approved,,384
tx_000192,2025-11-25T16:02:10.645469Z,PL,amex,37.06,EUR,mobile,B,approved,,209
tx_000193,2025-06-24T07:17:56.645469Z,MT,visa,42.63,EUR,desktop,B,approved,,391
tx_000194,2025-09-14T11:49:30.645469Z,SE,mastercard,37.31,EUR,mobile,B,approved,,393
tx_000195,2025-11-07T23:46:30.645469Z,UK,mastercard,22.94,EUR,mobile,A,declined,3ds_required,442
tx_000196,2025-08-05T13:32:31.645469Z,ES,amex,24.32,EUR,mobile,A,approved,,383
tx_000197,2025-08-21T00:07:04.645469Z,FR,visa,29.25,EUR,mobile,A,approved,,364
tx_000198,2025-07-05T21:48:56.645469Z,PL,mastercard,103.63,EUR,mobile,A,approved,,416
tx_000199,2025-10-23T11:13:44.645469Z,NL,visa,38.65,EUR,desktop,A,approved,,448
tx_000200,2025-06-27T05:00:04.645469Z,SE,visa,66.13,EUR,mobile,A,approved,,484
tx_000201,2025-11-25T16:23:09.645469Z,NL,visa,37.41,EUR,mobile,A,approved,,525
tx_000202,2025-07-16T10:29:27.645469Z,PL,mastercard,15.65,EUR,mobile,C,declined,invalid_card_number,674
tx_000203,2025-07-17T08:16:12.645469Z,DE,mastercard,141.28,EUR,mobile,A,approved,,462
tx_000204,2025-08-22T17:46:13.645469Z,PL,mastercard,32.69,EUR,mobile,C,declined,issuer_unavailable,647
tx_000205,2025-09-07T07:22:29.645469Z,NO,mastercard,29.24,EUR,mobile,B,approved,,487
tx_000206,2025-11-16T03:20:00.645469Z,PL,visa,22.3,EUR,desktop,C,approved,,383
tx_000207,2025-11-24T23:22:31.645469Z,PL,mastercard,74.13,EUR,desktop,B,declined,insufficient_funds,441
tx_000208,2025-09-06T02:39:13.645469Z,DE,visa,85.3,EUR,desktop,A,approved,,431
tx_000209,2025-08-20T12:59:49.645469Z,NO,mastercard,43.65,EUR,desktop,C,approved,,469
tx_000210,2025-11-05T09:54:30.645469Z,SE,visa,80.2,EUR,mobile,A,approved,,367
tx_000211,2025-08-13T13:00:47.645469Z,IT,mastercard,27.11,EUR,mobile,A,approved,,391
tx_000212,2025-10-07T18:45:07.645469Z,DE,mastercard,8.79,EUR,mobile,B,approved,,252
tx_000213,2025-11-04T02:17:45.645469Z,NO,visa,164.12,EUR,desktop,C,approved,,448
tx_000214,2025-08-10T04:00:15.645469Z,UK,visa,27.12,EUR,mobile,A,declined,expired_card,429
tx_000215,2025-07-07T21:06:45.645469Z,FR,visa,209.74,EUR,desktop,A,approved,,494
tx_000216,2025-10-23T04:51:26.645469Z,NL,visa,157.43,EUR,mobile,B,approved,,506
tx_000217,2025-10-07T21:48:42.645469Z,SE,visa,28.01,EUR,mobile,C,approved,,701
tx_000218,2025-12-13T23:57:54.645469Z,DE,visa,66.54,EUR,desktop,C,approved,,474
tx_000219,2025-08-15T08:45:53.645469Z,MT,amex,262.13,EUR,mobile,B,declined,do_not_honor,240
tx_000220,2025-11-30T16:22:56.645469Z,PL,mastercard,15.96,EUR,desktop,A,declined,insufficient_funds,464
tx_000221,2025-11-08T11:02:40.645469Z,NO,visa,69.02,EUR,mobile,A,approved,,523
tx_000222,2025-09-26T11:32:17.645469Z,ES,mastercard,87.04,EUR,mobile,B,approved,,488
tx_000223,2025-08-03T03:45:53.645469Z,ES,visa,68.09,EUR,mobile,A,approved,,495
tx_000224,2025-06-30T11:40:36.645469Z,SE,mastercard,43.85,EUR,desktop,A,approved,,403
tx_000225,2025-10-20T10:46:00.645469Z,UK,visa,179.32,EUR,mobile,B,approved,,242
tx_000226,2025-11-01T17:26:14.645469Z,IT,visa,19.72,EUR,mobile,C,approved,,541
tx_000227,2025-11-18T07:34:11.645469Z,NO,mastercard,79.93,EUR,desktop,C,approved,,309
tx_000228,2025-10-07T15:08:22.645469Z,UK,visa,61.41,EUR,mobile,A,declined,insufficient_funds,393
tx_000229,2025-09-25T12:40:40.645469Z,NO,visa,65.29,EUR,mobile,B,approved,,370
tx_000230,2025-11-05T20:53:09.645469Z,SE,mastercard,34.84,EUR,mobile,B,approved,,338
tx_000231,2025-06-30T02:58:04.645469Z,MT,visa,36.55,EUR,desktop,B,approved,,317
tx_000232,2025-09-08T01:11:06.645469Z,UK,amex,53.11,EUR,mobile,A,approved,,473
tx_000233,2025-10-01T03:28:40.645469Z,ES,amex,81.99,EUR,mobile,C,approved,,444
tx_000234,2025-06-19T02:20:35.645469Z,FR,mastercard,18.26,EUR,mobile,A,approved,,388
tx_000235,2025-07-18T13:04:27.645469Z,MT,amex,23.32,EUR,mobile,B,approved,,370
tx_000236,2025-08-04T03:44:33.645469Z,IT,visa,131.56,EUR,desktop,B,declined,do_not_honor,356
tx_000237,2025-09-11T15:52:16.645469Z,DE,visa,21.85,EUR,mobile,A,approved,,223
tx_000238,2025-08-19T08:21:19.645469Z,DE,visa,203.42,EUR,desktop,B,declined,issuer_unavailable,550
tx_000239,2025-08-15T18:35:32.645469Z,PL,mastercard,39.12,EUR,mobile,A,approved,,477
tx_000240,2025-08-24T07:14:44.645469Z,IT,visa,109.25,EUR,desktop,C,approved,,416
tx_000241,2025-11-30T08:22:19.645469Z,NL,mastercard,68.81,EUR,mobile,A,approved,,506
tx_000242,2025-07-14T11:04:26.645469Z,DE,visa,102.43,EUR,desktop,C,approved,,428
tx_000243,2025-07-25T09:51:54.645469Z,NL,visa,161.33,EUR,mobile,B,approved,,248
tx_000244,2025-10-04T22:35:18.645469Z,MT,visa,62.77,EUR,mobile,B,approved,,288
tx_000245,2025-11-10T10:51:57.645469Z,DE,visa,50.76,EUR,desktop,A,declined,do_not_honor,414
tx_000246,2025-09-16T23:02:27.645469Z,SE,mastercard,28.74,EUR,desktop,B,approved,,370
tx_000247,2025-11-13T07:36:16.645469Z,NO,mastercard,83.3,EUR,mobile,A,approved,,337
tx_000248,2025-10-09T19:56:32.645469Z,ES,mastercard,27.38,EUR,mobile,A,approved,,390
tx_000249,2025-10-29T09:46:22.645469Z,PL,mastercard,50.5,EUR,mobile,A,approved,,561
tx_000250,2025-07-21T06:59:30.645469Z,ES,visa,25.84,EUR,desktop,C,approved,,393
tx_000251,2025-11-29T20:03:07.645469Z,FR,mastercard,15.84,EUR,mobile,C,approved,,467
tx_000252,2025-06-20T04:45:31.645469Z,UK,amex,13.08,EUR,mobile,B,approved,,420
tx_000253,2025-06-19T16:58:19.645469Z,DE,visa,26.61,EUR,mobile,B,approved,,222
tx_000254,2025-10-27T07:22:39.645469Z,NO,mastercard,32.47,EUR,mobile,B,approved,,574
tx_000255,2025-11-23T17:19:50.645469Z,NL,mastercard,63.45,EUR,desktop,A,approved,,455
tx_000256,2025-10-29T06:01:17.645469Z,ES,visa,20.01,EUR,mobile,A,approved,,499
tx_000257,2025-06-20T06:11:50.645469Z,UK,mastercard,82.24,EUR,desktop,B,approved,,378
tx_000258,2025-12-13T21:42:58.645469Z,FR,visa,16.3,EUR,desktop,B,approved,,546
tx_000259,2025-08-11T20:47:21.645469Z,MT,visa,25.93,EUR,desktop,B,approved,,300
tx_000260,2025-11-03T19:37:56.645469Z,NO,mastercard,21.02,EUR,mobile,C,approved,,848
tx_000261,2025-08-31T23:00:33.645469Z,NL,mastercard,11.78,EUR,mobile,B,approved,,258
tx_000262,2025-07-03T04:25:37.645469Z,FR,mastercard,43.83,EUR,desktop,A,approved,,318
tx_000263,2025-09-13T21:52:20.645469Z,ES,mastercard,85.97,EUR,mobile,B,approved,,314
tx_000264,2025-08-14T18:43:28.645469Z,SE,visa,66.11,EUR,mobile,A,approved,,554
tx_000265,2025-07-09T02:43:10.645469Z,DE,mastercard,34.69,EUR,mobile,A,approved,,268
tx_000266,2025-10-04T03:25:55.645469Z,UK,visa,42.54,EUR,mobile,A,approved,,478
tx_000267,2025-08-14T02:15:49.645469Z,NO,visa,104.0,EUR,mobile,A,approved,,501
tx_000268,2025-08-31T08:29:46.645469Z,NL,visa,248.92,EUR,mobile,C,approved,,302
tx_000269,2025-07-03T08:38:09.645469Z,FR,visa,93.56,EUR,mobile,B,approved,,367
tx_000270,2025-09-03T06:12:52.645469Z,ES,visa,29.63,EUR,mobile,B,approved,,296
